can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,team_name,price
True,True,75.0,75.0,208706,0,0,0,0,-33.7,-1855,"[{'offset': 0, 'projected_percent': '-41.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-82.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-123.3', 'likelihood': -5}]",,False,0,3,1.8,1.8,0,Bruno,0.0,452,False,Thigh injury - 75% chance of playing,2026-08-20T17:00:08.846118Z,70,208706.jpg,0.0,False,Guimarães Rodriguez Moura,3.8,False,,d,1,3,0,327,327,38859,38859,0.0,0.0,Bruno G.,Bruno Guimarães,30.0,2026-08-08,1997-11-16,False,p208706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,5.0,,,,4.0,,[],https://www.arsenal.com/news/every-word-from-mikel-artetas-pre-coventry-presser-agLtL1y0uKj3,576.0,249.0,576.0,249.0,576.0,249.0,576.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,590.0,260.0,590.0,260.0,86.0,30.0,0.0,0.0,0.0,Arsenal,7.0
True,True,,,439509,0,0,0,0,34.4,2554,"[{'offset': 0, 'projected_percent': '41.7', 'likelihood': 3}, {'offset': 1, 'projected_percent': '79.2', 'likelihood': 4}, {'offset': 2, 'projected_percent': '116.7', 'likelihood': 5}]",,False,0,3,2.3,2.3,6,Christos,6.0,557,False,,,65,439509.jpg,6.0,False,Tzolis,25.4,False,,a,1,3,6,69864,69864,8602,8602,0.9,0.9,Tzolis,,83.0,2026-07-23,2002-01-30,False,p439509,75,0,1,1,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,2,3,1,6,1,0.19,0.14,0.33,0.06,3.0,,,,,,[],,563.0,239.0,563.0,239.0,563.0,239.0,563.0,239.0,0.23,0.0,0.17,0.4,0.07,0.0,44.0,31.0,56.0,22.0,56.0,22.0,11.0,5.0,1.2,1.2,7.2,Arsenal,6.5
True,True,,,98980,0,0,0,0,-9.4,-1067,"[{'offset': 0, 'projected_percent': '-16.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-53.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-90.1', 'likelihood': -5}]",,False,0,1,2.6,2.6,0,Emiliano,0.0,28,False,,,50,98980.jpg,0.0,False,Martínez Romero,4.4,False,,a,2,7,0,3589,3589,11364,11364,0.0,0.0,Martinez,Emiliano Martínez,10.0,2020-09-16,1992-09-02,False,p98980,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,215.0,49.0,215.0,49.0,215.0,49.0,215.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,7.0,411.0,59.0,411.0,59.0,71.0,10.0,0.0,0.0,0.0,Aston Villa,5.0
True,True,,,72147,0,0,0,0,0.0,-6,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-5.9', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-12.9', 'likelihood': -1}]",,False,0,1,1.9,1.9,1,Marco,1.0,29,False,,,45,72147.jpg,1.0,False,Bizot,0.1,False,,a,2,7,1,209,209,160,160,0.2,0.2,M.Bizot,,152.0,2025-07-15,1991-03-10,False,p72147,90,0,0,0,4,0,0,0,0,0,3,0,1,0.0,0.0,0.0,0.0,2,7,0,0,1,0.00,0.00,0.00,3.67,,,,,,,[],,74.0,22.0,74.0,22.0,74.0,22.0,74.0,22.0,0.0,3.0,0.0,0.0,3.67,4.0,400.0,23.0,168.0,14.0,168.0,14.0,407.0,44.0,1.0,0.0,0.0,Aston Villa,4.5
True,False,0.0,0.0,101188,0,0,0,0,0.0,-78,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Lucas,0.0,30,False,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,45,101188.jpg,0.0,False,Digne,0.1,False,,u,2,7,0,0,0,2252,2252,0.0,0.0,Digne,,73.0,2022-01-13,1993-07-20,False,p101188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,79.0,55.0,79.0,55.0,79.0,55.0,79.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,82.0,318.0,121.0,318.0,121.0,404.0,143.0,0.0,0.0,0.0,Aston Villa,4.5
True,True,,,199796,0,0,0,0,2.2,-1851,"[{'offset': 0, 'projected_percent': '-3.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-35.8', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-68.0', 'likelihood': -4}]",,False,0,2,1.7,1.7,-1,Matty,-1.0,32,False,,,45,199796.jpg,-1.0,False,Cash,8.8,False,,a,2,7,-1,19221,19221,18134,18134,-0.2,-0.2,Cash,,172.0,2020-09-03,1997-08-07,False,p199796,90,0,0,0,4,0,0,0,1,0,0,0,-8,0.0,0.0,0.0,0.0,5,0,2,7,1,0.00,0.00,0.00,3.67,1.0,,,,,,[],,104.0,69.0,104.0,69.0,104.0,69.0,104.0,69.0,0.0,0.0,0.0,0.0,3.67,4.0,430.0,96.0,602.0,198.0,602.0,198.0,47.0,18.0,1.0,0.0,7.0,Aston Villa,4.5
True,True,,,149484,0,0,0,0,0.7,-26,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '-4.1', 'likelihood': -1}]",,False,0,2,1.7,1.7,1,Tyrone,1.0,33,False,,,45,149484.jpg,1.0,False,Mings,0.4,False,,a,2,7,1,1815,1815,738,738,0.2,0.2,Mings,,241.0,2019-07-08,1993-03-13,False,p149484,16,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0,0,1,1,0,0.00,0.00,0.00,0.20,,,,,,,[],,91.0,59.0,91.0,59.0,91.0,59.0,91.0,59.0,0.0,0.0,0.0,0.0,1.12,0.0,417.0,86.0,171.0,61.0,171.0,61.0,276.0,103.0,0.0,0.0,5.62,Aston Villa,4.5
True,True,,,244954,0,0,0,0,0.3,-77,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-23.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-48.8', 'likelihood': -3}]",,False,0,2,1.7,1.7,0,Pau,0.0,34,False,,,45,244954.jpg,0.0,False,Torres,0.5,False,,a,2,7,0,1265,1265,875,875,0.0,0.0,Pau,,200.0,2023-07-12,1997-01-16,False,p244954,73,0,0,0,4,0,0,0,0,0,0,0,-14,0.0,0.0,0.0,0.0,5,1,0,5,1,0.00,0.00,0.00,3.47,,,,,,,[],,131.0,90.0,131.0,90.0,131.0,90.0,131.0,90.0,0.0,0.0,0.0,0.0,4.28,4.93,457.0,117.0,352.0,141.0,352.0,141.0,262.0,98.0,1.23,0.0,6.16,Aston Villa,4.5
True,True,,,515597,0,0,0,0,0.1,-6,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-5.6', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-18.3', 'likelihood': -1}]",,False,0,3,1.5,1.5,1,Lamare,1.0,35,False,,,50,515597.jpg,1.0,False,Bogarde,0.1,False,,a,2,7,1,301,301,213,213,0.2,0.2,Bogarde,,152.0,2021-01-07,2004-01-05,False,p515597,16,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,1,0,0,1,0,0.00,0.00,0.00,0.20,,,,,,,[],,339.0,97.0,339.0,97.0,339.0,97.0,339.0,97.0,0.0,0.0,0.0,0.0,1.12,0.0,356.0,207.0,206.0,90.0,206.0,90.0,452.0,183.0,0.0,0.0,5.62,Aston Villa,5.0
True,True,,,441302,0,0,0,0,0.0,-154,"[{'offset': 0, 'projected_percent': '-5.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-33.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-62.0', 'likelihood': -4}]",,False,0,2,1.7,1.7,0,Ian,0.0,36,False,,,45,441302.jpg,0.0,False,Maatsen,0.8,False,,a,2,7,0,1476,1476,1576,1576,0.0,0.0,Maatsen,,152.0,2024-06-28,2002-03-10,False,p441302,81,0,0,0,4,0,0,0,0,0,0,0,-9,0.0,0.0,0.0,0.0,7,2,2,9,1,0.04,0.00,0.04,3.55,,,,,,,[],,137.0,95.0,137.0,95.0,137.0,95.0,137.0,95.0,0.04,0.0,0.0,0.04,3.94,4.44,463.0,122.0,357.0,145.0,357.0,145.0,211.0,78.0,1.11,0.0,10.0,Aston Villa,4.5
True,True,,,184667,0,0,0,0,0.2,-63,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-30.9', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-62.2', 'likelihood': -4}]",,False,0,2,1.7,1.7,-2,Victor,-2.0,37,False,,,45,184667.jpg,-2.0,False,Lindelöf,0.3,False,,a,2,7,-2,1037,1037,758,758,-0.4,-0.4,Lindelöf,,206.0,2025-09-01,1994-07-17,False,p184667,90,0,0,0,4,1,0,0,0,0,0,0,-13,0.0,0.0,0.0,0.0,3,1,0,3,1,0.00,0.00,0.00,3.67,,,,,,,[],,101.0,66.0,101.0,66.0,101.0,66.0,101.0,66.0,0.0,0.0,0.0,0.0,3.67,4.0,427.0,93.0,603.0,199.0,603.0,199.0,296.0,109.0,1.0,0.0,3.0,Aston Villa,4.5
True,True,,,606798,0,0,0,0,0.1,-88,"[{'offset': 0, 'projected_percent': '-0.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-8.2', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-15.7', 'likelihood': -1}]",,False,0,2,1.0,1.0,0,Andrés,0.0,38,False,,,40,606798.jpg,0.0,False,García,1.8,False,,a,2,7,0,2777,2777,2857,2857,0.0,0.0,A.García,,,,,False,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,65.0,45.0,65.0,45.0,65.0,45.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,598.0,193.0,309.0,115.0,309.0,115.0,132.0,53.0,0.0,0.0,0.0,Aston Villa,4.0
True,False,0.0,0.0,578545,0,0,0,0,0.0,-69,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Kosta,0.0,39,False,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,40,578545.jpg,0.0,False,Nedeljkovic,0.3,False,,u,2,7,0,0,0,2577,2577,0.0,0.0,Nedeljkovic,,190.0,2024-01-22,2005-12-16,False,p578545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,62.0,43.0,62.0,43.0,62.0,43.0,62.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,191.0,307.0,114.0,307.0,114.0,307.0,115.0,0.0,0.0,0.0,Aston Villa,4.0
True,True,,,195546,0,0,0,0,-4.8,-295,"[{'offset': 0, 'projected_percent': '-11.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-44.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-77.7', 'likelihood': -4}]",,False,0,3,2.1,2.1,2,Emiliano,2.0,41,False,,,60,195546.jpg,2.0,False,Buendía Stati,1.4,False,,a,2,7,2,2159,2159,3511,3511,0.3,0.3,Buendía,,10.0,2021-06-10,1996-12-25,False,p195546,85,0,0,0,4,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,3,3,2,8,1,0.13,0.09,0.22,3.55,,,1.0,,1.0,,[],,503.0,198.0,503.0,198.0,503.0,198.0,503.0,198.0,0.14,0.0,0.1,0.24,3.76,4.24,65.0,43.0,136.0,67.0,136.0,67.0,168.0,52.0,1.06,0.0,8.47,Aston Villa,6.0
True,True,,,215711,0,0,0,0,-3.4,-44,"[{'offset': 0, 'projected_percent': '-11.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-52.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.0', 'likelihood': -5}]",,False,0,3,2.0,2.0,0,Leon,0.0,44,False,,,55,215711.jpg,0.0,False,Bailey,0.2,False,,a,2,7,0,434,434,544,544,0.0,0.0,Bailey,,107.0,2021-08-04,1997-08-09,False,p215711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,410.0,143.0,410.0,143.0,410.0,143.0,410.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,87.0,525.0,218.0,525.0,218.0,375.0,141.0,0.0,0.0,0.0,Aston Villa,5.5
True,True,,,122806,0,0,0,0,-6.6,-711,"[{'offset': 0, 'projected_percent': '-13.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-46.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-80.3', 'likelihood': -5}]",,False,0,3,2.0,2.0,1,John,1.0,45,False,,,55,122806.jpg,1.0,False,McGinn,3.2,False,,a,2,7,1,3217,3217,7419,7419,0.2,0.2,McGinn,,243.0,2018-08-08,1994-10-18,False,p122806,81,0,0,0,4,0,0,0,1,0,0,0,8,0.0,0.0,0.0,0.0,2,3,1,6,1,0.04,0.01,0.05,3.55,2.0,,,,,,[],,387.0,132.0,387.0,132.0,387.0,132.0,387.0,132.0,0.04,0.0,0.01,0.05,3.94,4.44,118.0,76.0,221.0,101.0,221.0,101.0,101.0,34.0,1.11,0.0,6.67,Aston Villa,5.5
True,True,,,88894,0,0,0,0,0.1,-18,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '-8.1', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-19.5', 'likelihood': -1}]",,False,0,3,1.5,1.5,2,Ross,2.0,46,False,,,50,88894.jpg,2.0,False,Barkley,0.2,False,,a,2,7,2,663,663,487,487,0.4,0.4,Barkley,,241.0,2024-07-01,1993-12-05,False,p88894,73,0,0,0,4,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,1,0,0,1,1,0.10,0.02,0.12,3.47,,,,,,,[],,212.0,31.0,212.0,31.0,212.0,31.0,212.0,31.0,0.12,0.0,0.02,0.14,4.28,4.93,229.0,141.0,110.0,50.0,110.0,50.0,322.0,112.0,1.23,0.0,1.23,Aston Villa,5.0
True,True,100.0,100.0,226944,0,0,0,0,0.1,-42,"[{'offset': 0, 'projected_percent': '-1.0', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.4', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-35.8', 'likelihood': -2}]",,False,0,3,1.5,1.5,2,Boubacar,2.0,47,False,,2026-07-23T12:01:23.337269Z,50,226944.jpg,2.0,False,Kamara,0.4,False,,a,2,7,2,1083,1083,1031,1031,0.4,0.4,Kamara,,73.0,2022-06-11,1999-11-23,False,p226944,90,0,0,0,4,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,3,2,2,7,1,0.00,0.00,0.00,3.67,,,,,,,[],,264.0,57.0,264.0,57.0,264.0,57.0,264.0,57.0,0.0,0.0,0.0,0.0,3.67,4.0,281.0,167.0,116.0,53.0,116.0,53.0,280.0,92.0,1.0,0.0,7.0,Aston Villa,5.0
True,True,0.0,0.0,449871,0,0,0,0,-10.2,-8,"[{'offset': 0, 'projected_percent': '-13.7', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-31.5', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-49.4', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Amadou,0.0,48,False,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,50,449871.jpg,0.0,False,Onana,0.0,False,,i,2,7,0,60,60,186,186,0.0,0.0,Onana,,21.0,2024-07-22,2001-08-16,False,p449871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,291.0,71.0,291.0,71.0,291.0,71.0,291.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,181.0,462.0,180.0,462.0,180.0,532.0,220.0,0.0,0.0,0.0,Aston Villa,5.0
True,False,0.0,0.0,469247,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Samuel,0.0,49,False,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,50,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,0,0,61,61,0.0,0.0,Iling Jr,,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,303.0,76.0,303.0,76.0,303.0,76.0,303.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,186.0,470.0,185.0,470.0,185.0,596.0,261.0,0.0,0.0,0.0,Aston Villa,5.0
True,True,,,645618,0,0,0,0,0.1,-51,"[{'offset': 0, 'projected_percent': '-1.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-12.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-23.8', 'likelihood': -2}]",,False,0,3,1.0,1.0,0,Bradley,0.0,50,False,,,45,645618.jpg,0.0,False,Burrowes,0.7,False,,a,2,7,0,1324,1324,1390,1390,0.0,0.0,Burrowes,,241.0,2025-01-09,2008-03-04,False,p645618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,205.0,26.0,205.0,26.0,205.0,26.0,205.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,264.0,404.0,148.0,404.0,148.0,225.0,72.0,0.0,0.0,0.0,Aston Villa,4.5
True,True,,,577285,0,0,0,0,0.2,29,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.7', 'likelihood': 1}, {'offset': 2, 'projected_percent': '1.1', 'likelihood': 1}]",,False,0,3,1.0,1.0,2,George,2.0,51,False,,,45,577285.jpg,2.0,False,Hemmings,0.7,False,,a,2,7,2,1147,1147,911,911,0.4,0.4,George Hemmings,,241.0,2025-08-05,2007-03-04,False,p577285,90,0,0,0,4,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,0,2,3,5,1,0.00,0.02,0.02,3.67,,,,,,,[],,190.0,20.0,190.0,20.0,190.0,20.0,190.0,20.0,0.0,0.0,0.02,0.02,3.67,4.0,516.0,258.0,108.0,49.0,108.0,49.0,230.0,75.0,1.0,0.0,5.0,Aston Villa,4.5
True,True,,,653481,0,0,0,0,0.0,-6,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-19.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-40.2', 'likelihood': -3}]",,False,0,3,1.5,1.5,1,Alysson Edward Franco,1.0,52,False,,,50,653481.jpg,1.0,False,da Rocha dos Santos,0.0,False,,a,2,7,1,168,168,139,139,0.2,0.2,Alysson,Alysson,30.0,2026-01-01,2006-05-05,False,p653481,8,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,1,1,1,3,0,0.00,0.00,0.00,0.13,,,,,,,[],,376.0,125.0,376.0,125.0,376.0,125.0,376.0,125.0,0.0,0.0,0.0,0.0,1.46,0.0,393.0,235.0,216.0,97.0,216.0,97.0,485.0,201.0,0.0,0.0,33.75,Aston Villa,5.0
True,True,0.0,0.0,614071,0,0,0,0,-26.4,-133,"[{'offset': 0, 'projected_percent': '-32.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-60.7', 'likelihood': -4}, {'offset': 2, 'projected_percent': '-89.5', 'likelihood': -5}]",,False,0,3,0.0,0.0,0,Johan,0.0,53,False,Knee injury - Unknown return date,2026-08-15T15:30:06.388335Z,60,614071.jpg,0.0,False,Manzambi,0.3,False,,i,2,7,0,110,110,3227,3227,0.0,0.0,Manzambi,,207.0,2026-07-17,2005-10-14,False,p614071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,549.0,227.0,549.0,227.0,549.0,227.0,549.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,72.0,579.0,251.0,579.0,251.0,319.0,110.0,0.0,0.0,0.0,Aston Villa,6.0
True,True,0.0,0.0,448089,0,0,0,0,-0.0,0,"[{'offset': 0, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '-0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-0.0', 'likelihood': 0}]",2026-08-31T13:00:07.426195Z,False,0,3,0.0,0.0,-2,Joao,-2.0,54,False,Suspended until 19 Sep,2026-08-23T17:30:08.367415Z,55,448089.jpg,-2.0,False,Gomes,0.1,False,,s,2,7,-2,67,67,581,581,-0.4,-0.4,Gomes,João Gomes,30.0,2026-07-20,2001-02-12,False,p448089,39,0,0,0,4,0,0,0,0,1,0,0,-3,0.0,0.0,0.0,0.0,1,2,4,7,1,0.00,0.01,0.01,2.57,,,,,,,[],,437.0,161.0,437.0,161.0,437.0,161.0,437.0,161.0,0.0,0.0,0.02,0.02,5.93,9.23,168.0,105.0,604.0,266.0,604.0,266.0,461.0,188.0,2.31,0.0,16.15,Aston Villa,5.5
True,True,,,178301,0,0,0,0,-15.1,-4085,"[{'offset': 0, 'projected_percent': '-27.0', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-88.1', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-149.3', 'likelihood': -5}]",,False,0,4,2.5,2.5,0,Ollie,0.0,55,False,,,80,178301.jpg,0.0,False,Watkins,10.2,False,,a,2,7,0,5240,5240,32305,32305,0.0,0.0,Watkins,,241.0,2020-09-09,1995-12-30,False,p178301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,2.0,,[],,593.0,69.0,593.0,69.0,593.0,69.0,593.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,599.0,71.0,599.0,71.0,39.0,7.0,0.0,0.0,0.0,Aston Villa,8.0
True,True,75.0,75.0,173879,0,0,0,0,-10.0,-45,"[{'offset': 0, 'projected_percent': '-15.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-44.4', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-73.3', 'likelihood': -4}]",,False,0,4,1.3,1.3,0,Tammy,0.0,56,False,Knock - 75% chance of playing,2026-08-15T16:00:07.558543Z,55,173879.jpg,0.0,False,Abraham,0.1,False,,d,2,7,0,222,222,617,617,0.0,0.0,Abraham,,241.0,2026-01-27,1997-10-02,False,p173879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,392.0,28.0,392.0,28.0,392.0,28.0,392.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,32.0,515.0,52.0,515.0,52.0,398.0,60.0,0.0,0.0,0.0,Aston Villa,5.5
True,True,,,493105,0,0,0,0,-7.2,-158,"[{'offset': 0, 'projected_percent': '-14.6', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-52.8', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-91.0', 'likelihood': -5}]",,False,0,3,2.1,2.1,1,Alejandro,1.0,160,False,,,60,493105.jpg,1.0,False,Garnacho Ferreyra,0.6,False,,a,2,7,1,1059,1059,1975,1975,0.2,0.2,Garnacho,,10.0,2026-07-23,2004-07-01,False,p493105,4,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.13,,,,,,,[],,533.0,215.0,533.0,215.0,533.0,215.0,533.0,215.0,0.0,0.0,0.0,0.0,2.92,0.0,95.0,60.0,254.0,119.0,254.0,119.0,238.0,78.0,0.0,0.0,0.0,Aston Villa,6.0
True,True,0.0,0.0,690838,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",2026-08-26T13:58:15.135862Z,False,0,4,0.0,0.0,0,Brian,0.0,582,False,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,55,690838.jpg,0.0,False,Madjo,0.5,False,,i,2,7,0,511,511,1939,1939,0.0,0.0,Madjo,,241.0,2026-01-12,2009-01-12,False,p690838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,493.0,44.0,493.0,44.0,493.0,44.0,493.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,48.0,560.0,59.0,560.0,59.0,256.0,44.0,0.0,0.0,0.0,Aston Villa,5.5
